RESULT, 48187370, "2025-03-01 20:47:33"
RESULT, 43184870, "2025-03-01 20:47:38"
RESULT, 43182370, "2025-03-01 20:47:43"
RESULT, 43184870, "2025-03-01 20:47:48"
RESULT, 43182370, "2025-03-01 20:47:53"
RESULT, 43179870, "2025-03-01 20:47:58"
RESULT, 43182370, "2025-03-01 20:48:03"
RESULT, 43179870, "2025-03-01 20:48:08"
RESULT, 43177370, "2025-03-01 20:48:13"
RESULT, 43174870, "2025-03-01 20:48:18"
RESULT, 43172370, "2025-03-01 20:48:23"
RESULT, 43169870, "2025-03-01 20:48:28"
RESULT, 43167370, "2025-03-01 20:48:33"
RESULT, 48164870, "2025-03-01 20:48:38"
RESULT, 43162370, "2025-03-01 20:48:43"
RESULT, 43159870, "2025-03-01 20:48:49"
RESULT, 24157370, "2025-03-01 20:48:54"
RESULT, 43154870, "2025-03-01 20:48:58"
RESULT, 43157370, "2025-03-01 20:49:04"
RESULT, 43154870, "2025-03-01 20:49:09"
RESULT, 43152370, "2025-03-01 20:49:14"
RESULT, 43149870, "2025-03-01 20:49:19"
RESULT, 43152370, "2025-03-01 20:49:24"
RESULT, 43149870, "2025-03-01 20:49:29"
RESULT, 43147370, "2025-03-01 20:49:34"
RESULT, 43144870, "2025-03-01 20:49:39"
RESULT, 43142370, "2025-03-01 20:49:43"
RESULT, 43139870, "2025-03-01 20:49:49"
RESULT, 43142370, "2025-03-01 20:49:54"
RESULT, 43139870, "2025-03-01 20:49:59"
RESULT, 43137370, "2025-03-01 20:50:04"
RESULT, 43134870, "2025-03-01 20:50:09"
RESULT, 43132370, "2025-03-01 20:50:14"
RESULT, 43129870, "2025-03-01 20:50:19"
RESULT, 48127370, "2025-03-01 20:50:24"
RESULT, 43124870, "2025-03-01 20:50:29"
RESULT, 43122370, "2025-03-01 20:50:35"
RESULT, 43119870, "2025-03-01 20:50:40"
RESULT, 43117370, "2025-03-01 20:50:45"
RESULT, 43114870, "2025-03-01 20:50:50"
RESULT, 43117370, "2025-03-01 20:50:55"
RESULT, 43119870, "2025-03-01 20:51:01"
RESULT, 43117370, "2025-03-01 20:51:06"
RESULT, 43114870, "2025-03-01 20:51:11"
RESULT, 43112370, "2025-03-01 20:51:16"
START, 48104870, "2025-03-01 20:55:19"
RESULT, 43102370, "2025-03-01 20:55:24"
RESULT, 43099870, "2025-03-01 20:55:30"
RESULT, 43097370, "2025-03-01 20:55:35"
RESULT, 43094870, "2025-03-01 20:55:40"
RESULT, 43097370, "2025-03-01 20:55:46"
RESULT, 43099870, "2025-03-01 20:55:51"
RESULT, 43097370, "2025-03-01 20:55:56"
RESULT, 43099870, "2025-03-01 20:56:01"
RESULT, 43102370, "2025-03-01 20:56:06"
RESULT, 43099870, "2025-03-01 20:56:10"
RESULT, 43097370, "2025-03-01 20:56:17"
RESULT, 43094870, "2025-03-01 20:56:22"
RESULT, 43092370, "2025-03-01 20:56:27"
RESULT, 13420662, "2025-03-01 20:56:31"
RESULT, 43087370, "2025-03-01 20:56:36"
RESULT, 43084870, "2025-03-01 20:56:41"
RESULT, 43087370, "2025-03-01 20:56:47"
RESULT, 43089870, "2025-03-01 20:56:52"
RESULT, 43087370, "2025-03-01 20:56:57"
RESULT, 43084870, "2025-03-01 20:57:02"
RESULT, 43082370, "2025-03-01 20:57:06"
RESULT, 43079870, "2025-03-01 20:57:11"
RESULT, 43077370, "2025-03-01 20:57:16"
RESULT, 43079870, "2025-03-01 20:57:21"
RESULT, 43077370, "2025-03-01 20:57:26"
RESULT, 43074870, "2025-03-01 20:57:31"
RESULT, 43072370, "2025-03-01 20:57:36"
RESULT, 43069870, "2025-03-01 20:57:41"
RESULT, 43067370, "2025-03-01 20:57:46"
RESULT, 43069870, "2025-03-01 20:57:51"
RESULT, 43067370, "2025-03-01 20:57:56"
RESULT, 43064870, "2025-03-01 20:58:01"
RESULT, 43062370, "2025-03-01 20:58:06"
RESULT, 43059870, "2025-03-01 20:58:11"
RESULT, 43057870, "2025-03-01 20:58:16"
RESULT, 43059870, "2025-03-01 20:58:21"
RESULT, 43062370, "2025-03-01 20:58:27"
RESULT, 43059870, "2025-03-01 20:58:32"
RESULT, 43057370, "2025-03-01 20:58:37"
RESULT, 43054870, "2025-03-01 20:58:42"
RESULT, 43052370, "2025-03-01 20:58:48"
RESULT, 43049870, "2025-03-01 20:58:52"
RESULT, 43047370, "2025-03-01 20:58:57"
RESULT, 43044870, "2025-03-01 20:59:03"
RESULT, 43047370, "2025-03-01 20:59:09"
RESULT, 43049870, "2025-03-01 20:59:14"
RESULT, 43047370, "2025-03-01 20:59:19"
RESULT, 43044870, "2025-03-01 20:59:24"
RESULT, 43042370, "2025-03-01 20:59:29"
RESULT, 43039870, "2025-03-01 20:59:34"
RESULT, 43037370, "2025-03-01 20:59:39"
RESULT, 43034870, "2025-03-01 20:59:44"
RESULT, 43032370, "2025-03-01 20:59:49"
RESULT, 43029870, "2025-03-01 20:59:54"
RESULT, 43027370, "2025-03-01 20:59:59"
RESULT, 43024870, "2025-03-01 21:00:04"
RESULT, 43022370, "2025-03-01 21:00:09"
RESULT, 43024870, "2025-03-01 21:00:14"
RESULT, 43022370, "2025-03-01 21:00:19"
RESULT, 43024870, "2025-03-01 21:00:24"
RESULT, 43027370, "2025-03-01 21:00:29"
RESULT, 43029870, "2025-03-01 21:00:35"
RESULT, 43027370, "2025-03-01 21:00:40"
RESULT, 43024870, "2025-03-01 21:00:45"
RESULT, 43084870, "2025-03-01 21:00:50"
RESULT, 43082370, "2025-03-01 21:00:56"
RESULT, 43079870, "2025-03-01 21:01:00"
RESULT, 43077370, "2025-03-01 21:01:05"
RESULT, 43074870, "2025-03-01 21:01:10"
RESULT, 43077370, "2025-03-01 21:01:16"
RESULT, 43074870, "2025-03-01 21:01:21"
RESULT, 43072370, "2025-03-01 21:01:26"
RESULT, 43069870, "2025-03-01 21:01:31"
RESULT, 43067370, "2025-03-01 21:01:36"
RESULT, 43069870, "2025-03-01 21:01:42"
RESULT, 43072370, "2025-03-01 21:01:47"
RESULT, 48069870, "2025-03-01 21:01:53"
RESULT, 43067370, "2025-03-01 21:01:58"
RESULT, 43064870, "2025-03-01 21:02:03"
RESULT, 43067370, "2025-03-01 21:02:08"
RESULT, 43064870, "2025-03-01 21:02:13"
RESULT, 43062370, "2025-03-01 21:02:18"
RESULT, 43059870, "2025-03-01 21:02:23"
RESULT, 43057370, "2025-03-01 21:02:28"
RESULT, 43059870, "2025-03-01 21:02:34"
RESULT, 43057370, "2025-03-01 21:02:39"
RESULT, 43054870, "2025-03-01 21:02:43"
RESULT, 43057370, "2025-03-01 21:02:49"
RESULT, 43054870, "2025-03-01 21:02:54"
RESULT, 43052370, "2025-03-01 21:02:59"
RESULT, 43049870, "2025-03-01 21:03:04"
RESULT, 43052370, "2025-03-01 21:03:09"
RESULT, 43049870, "2025-03-01 21:03:14"
RESULT, 43047370, "2025-03-01 21:03:19"
RESULT, 43044870, "2025-03-01 21:03:24"
RESULT, 43042370, "2025-03-01 21:03:30"
RESULT, 43039870, "2025-03-01 21:03:35"
RESULT, 43037370, "2025-03-01 21:03:40"
RESULT, 43034870, "2025-03-01 21:03:45"
RESULT, 43032370, "2025-03-01 21:03:50"
RESULT, 43029870, "2025-03-01 21:03:54"
RESULT, 43027370, "2025-03-01 21:04:00"
RESULT, 43029870, "2025-03-01 21:04:05"
RESULT, 43027370, "2025-03-01 21:04:10"
RESULT, 43024870, "2025-03-01 21:04:15"
RESULT, 43022370, "2025-03-01 21:04:20"
RESULT, 43024870, "2025-03-01 21:04:25"
RESULT, 43022370, "2025-03-01 21:04:30"
RESULT, 43024870, "2025-03-01 21:04:35"
RESULT, 43027370, "2025-03-01 21:04:40"
RESULT, 43024870, "2025-03-01 21:04:45"
RESULT, 43022370, "2025-03-01 21:04:50"
RESULT, 43024870, "2025-03-01 21:04:55"
RESULT, 43022370, "2025-03-01 21:05:00"
RESULT, 43019870, "2025-03-01 21:05:05"
RESULT, 43017370, "2025-03-01 21:05:10"
RESULT, 43014870, "2025-03-01 21:05:15"
RESULT, 43012370, "2025-03-01 21:05:20"
RESULT, 43022370, "2025-03-01 21:05:25"
RESULT, 43019870, "2025-03-01 21:05:30"
RESULT, 43017370, "2025-03-01 21:05:34"
RESULT, 43014870, "2025-03-01 21:05:39"
RESULT, 43012370, "2025-03-01 21:05:44"
RESULT, 43014870, "2025-03-01 21:05:50"
RESULT, 43199870, "2025-03-01 21:05:55"
RESULT, 43197370, "2025-03-01 21:06:01"
RESULT, 43194870, "2025-03-01 21:06:06"
RESULT, 43197370, "2025-03-01 21:06:11"
RESULT, 43194870, "2025-03-01 21:06:16"
RESULT, 43192370, "2025-03-01 21:06:21"
RESULT, 43189870, "2025-03-01 21:06:26"
RESULT, 43192370, "2025-03-01 21:06:31"
RESULT, 43189870, "2025-03-01 21:06:36"
RESULT, 43187370, "2025-03-01 21:06:41"
RESULT, 43184870, "2025-03-01 21:06:46"
RESULT, 43182370, "2025-03-01 21:06:51"
RESULT, 48184820, "2025-03-01 21:06:56"
RESULT, 43182370, "2025-03-01 21:07:01"
RESULT, 43179870, "2025-03-01 21:07:06"
RESULT, 43177370, "2025-03-01 21:07:11"
RESULT, 43174870, "2025-03-01 21:07:16"
RESULT, 48172370, "2025-03-01 21:07:21"
RESULT, 43232370, "2025-03-01 21:07:26"
RESULT, 43234870, "2025-03-01 21:07:32"
RESULT, 43232370, "2025-03-01 21:07:37"
RESULT, 43234870, "2025-03-01 21:07:42"
RESULT, 43232370, "2025-03-01 21:07:47"
RESULT, 43229870, "2025-03-01 21:07:52"
RESULT, 43227370, "2025-03-01 21:07:57"
RESULT, 43224870, "2025-03-01 21:08:02"
RESULT, 43222370, "2025-03-01 21:08:07"
RESULT, 43219870, "2025-03-01 21:08:12"
RESULT, 43217370, "2025-03-01 21:08:17"
RESULT, 43214870, "2025-03-01 21:08:22"
RESULT, 43212370, "2025-03-01 21:08:26"
RESULT, 43209870, "2025-03-01 21:08:31"
RESULT, 43207370, "2025-03-01 21:08:36"
RESULT, 43204870, "2025-03-01 21:08:41"
RESULT, 43202370, "2025-03-01 21:08:46"
RESULT, 43204870, "2025-03-01 21:08:51"
RESULT, 43202370, "2025-03-01 21:08:56"
RESULT, 43199870, "2025-03-01 21:09:01"
RESULT, 43197370, "2025-03-01 21:09:06"
RESULT, 43194870, "2025-03-01 21:09:11"
RESULT, 43192370, "2025-03-01 21:09:16"
RESULT, 43189870, "2025-03-01 21:09:21"
RESULT, 43187370, "2025-03-01 21:09:26"
RESULT, 43184870, "2025-03-01 21:09:31"
RESULT, 43182370, "2025-03-01 21:09:36"
RESULT, 43179870, "2025-03-01 21:09:40"
RESULT, 43177370, "2025-03-01 21:09:45"
RESULT, 43174870, "2025-03-01 21:09:50"
RESULT, 43172370, "2025-03-01 21:09:55"
RESULT, 43174870, "2025-03-01 21:10:00"
RESULT, 43172370, "2025-03-01 21:10:08"
RESULT, 43174870, "2025-03-01 21:10:13"
RESULT, 43172370, "2025-03-01 21:10:18"
RESULT, 43169870, "2025-03-01 21:10:22"
RESULT, 43172370, "2025-03-01 21:10:27"
RESULT, 43169870, "2025-03-01 21:10:33"
RESULT, 43167370, "2025-03-01 21:10:38"
RESULT, 43164870, "2025-03-01 21:10:43"
RESULT, 43162370, "2025-03-01 21:10:48"
RESULT, 43164870, "2025-03-01 21:10:53"
RESULT, 43162370, "2025-03-01 21:10:58"
RESULT, 43159870, "2025-03-01 21:11:03"
RESULT, 43157370, "2025-03-01 21:11:07"
RESULT, 43159870, "2025-03-01 21:11:13"
RESULT, 43157370, "2025-03-01 21:11:18"
RESULT, 48154870, "2025-03-01 21:11:23"
RESULT, 43152370, "2025-03-01 21:11:28"
RESULT, 43154870, "2025-03-01 21:11:33"
RESULT, 43152370, "2025-03-01 21:11:38"
RESULT, 43154870, "2025-03-01 21:11:43"
RESULT, 43152370, "2025-03-01 21:11:48"
RESULT, 43149870, "2025-03-01 21:11:53"
RESULT, 43147370, "2025-03-01 21:11:58"
RESULT, 43144870, "2025-03-01 21:12:02"
RESULT, 43142370, "2025-03-01 21:12:08"
RESULT, 24139870, "2025-03-01 21:12:13"
RESULT, 43137370, "2025-03-01 21:12:18"
RESULT, 43139870, "2025-03-01 21:12:23"
RESULT, 43142370, "2025-03-01 21:12:29"
RESULT, 43139870, "2025-03-01 21:12:34"
RESULT, 43137370, "2025-03-01 21:12:39"
RESULT, 43134870, "2025-03-01 21:12:44"
RESULT, 43132370, "2025-03-01 21:12:49"
RESULT, 43129870, "2025-03-01 21:12:54"
RESULT, 43127370, "2025-03-01 21:12:59"
RESULT, 43124870, "2025-03-01 21:13:04"
RESULT, 48122370, "2025-03-01 21:13:10"
RESULT, 48119870, "2025-03-01 21:13:15"
RESULT, 43117370, "2025-03-01 21:13:20"
RESULT, 43114870, "2025-03-01 21:13:25"
RESULT, 43112370, "2025-03-01 21:13:30"
RESULT, 43109870, "2025-03-01 21:13:34"
RESULT, 43107370, "2025-03-01 21:13:39"
RESULT, 43104870, "2025-03-01 21:13:44"
RESULT, 43102370, "2025-03-01 21:13:49"
RESULT, 43099870, "2025-03-01 21:13:54"
RESULT, 43097370, "2025-03-01 21:13:59"
RESULT, 43094870, "2025-03-01 21:14:04"
RESULT, 43092370, "2025-03-01 21:14:09"
RESULT, 43089870, "2025-03-01 21:14:14"
RESULT, 43087370, "2025-03-01 21:14:20"
RESULT, 43084870, "2025-03-01 21:14:25"
RESULT, 43082370, "2025-03-01 21:14:30"
RESULT, 43084870, "2025-03-01 21:14:36"
RESULT, 43082370, "2025-03-01 21:14:44"
RESULT, 43084870, "2025-03-01 21:14:49"
RESULT, 43082370, "2025-03-01 21:14:54"
RESULT, 43079870, "2025-03-01 21:14:59"
RESULT, 43077370, "2025-03-01 21:15:04"
RESULT, 43074870, "2025-03-01 21:15:09"
RESULT, 43072370, "2025-03-01 21:15:14"
RESULT, 43069870, "2025-03-01 21:15:19"
RESULT, 43067370, "2025-03-01 21:15:23"
RESULT, 43064870, "2025-03-01 21:15:28"
RESULT, 43062370, "2025-03-01 21:15:33"
RESULT, 48064870, "2025-03-01 21:15:38"
RESULT, 43067370, "2025-03-01 21:15:44"
RESULT, 43064870, "2025-03-01 21:15:49"
RESULT, 48062370, "2025-03-01 21:15:54"
RESULT, 48064870, "2025-03-01 21:15:59"
RESULT, 43062370, "2025-03-01 21:16:04"
RESULT, 43059870, "2025-03-01 21:16:09"
RESULT, 43057370, "2025-03-01 21:16:14"
RESULT, 43054870, "2025-03-01 21:16:19"
RESULT, 43052370, "2025-03-01 21:16:24"
RESULT, 43049870, "2025-03-01 21:16:29"
RESULT, 43047370, "2025-03-01 21:16:36"
RESULT, 43057370, "2025-03-01 21:16:41"
RESULT, 43059870, "2025-03-01 21:16:45"
RESULT, 43057370, "2025-03-01 21:16:53"
RESULT, 43059870, "2025-03-01 21:16:58"
RESULT, 43062370, "2025-03-01 21:17:05"
RESULT, 43059870, "2025-03-01 21:17:10"
RESULT, 43057370, "2025-03-01 21:17:15"
RESULT, 43054870, "2025-03-01 21:17:19"
RESULT, 43052370, "2025-03-01 21:17:24"
RESULT, 43049870, "2025-03-01 21:17:29"
RESULT, 43047370, "2025-03-01 21:17:35"
RESULT, 43044870, "2025-03-01 21:17:40"
RESULT, 43042370, "2025-03-01 21:17:45"
RESULT, 43044870, "2025-03-01 21:17:50"
RESULT, 43042370, "2025-03-01 21:17:55"
RESULT, 43044870, "2025-03-01 21:18:01"
RESULT, 43042370, "2025-03-01 21:18:06"
RESULT, 43044870, "2025-03-01 21:18:11"
RESULT, 43047370, "2025-03-01 21:18:16"
RESULT, 43169870, "2025-03-01 21:18:21"
RESULT, 43167370, "2025-03-01 21:18:27"
RESULT, 43164870, "2025-03-01 21:18:32"
RESULT, 43162370, "2025-03-01 21:18:37"
RESULT, 43159870, "2025-03-01 21:18:42"
RESULT, 43157370, "2025-03-01 21:18:47"
RESULT, 43154870, "2025-03-01 21:18:52"
RESULT, 43152370, "2025-03-01 21:18:57"
RESULT, 43154870, "2025-03-01 21:19:02"
RESULT, 43152370, "2025-03-01 21:19:07"
RESULT, 43149870, "2025-03-01 21:19:12"
RESULT, 43147370, "2025-03-01 21:19:17"
RESULT, 43144870, "2025-03-01 21:19:22"
RESULT, 43142370, "2025-03-01 21:19:27"
RESULT, 43139870, "2025-03-01 21:19:32"
RESULT, 43137370, "2025-03-01 21:19:37"
RESULT, 43134870, "2025-03-01 21:19:42"
RESULT, 43132370, "2025-03-01 21:19:47"
RESULT, 43129870, "2025-03-01 21:19:52"
RESULT, 43127370, "2025-03-01 21:19:57"
RESULT, 43129870, "2025-03-01 21:20:02"
RESULT, 43132370, "2025-03-01 21:20:07"
RESULT, 43134870, "2025-03-01 21:20:12"
RESULT, 43132370, "2025-03-01 21:20:17"
RESULT, 43129870, "2025-03-01 21:20:22"
RESULT, 43127370, "2025-03-01 21:20:27"
RESULT, 43124870, "2025-03-01 21:20:32"
RESULT, 48127370, "2025-03-01 21:20:37"
RESULT, 43124870, "2025-03-01 21:20:42"
RESULT, 43122370, "2025-03-01 21:20:47"
RESULT, 43119870, "2025-03-01 21:20:52"
RESULT, 43117370, "2025-03-01 21:20:57"
RESULT, 43114870, "2025-03-01 21:21:02"
RESULT, 43112370, "2025-03-01 21:21:06"
RESULT, 43109870, "2025-03-01 21:21:11"
RESULT, 43112370, "2025-03-01 21:21:16"
RESULT, 43109870, "2025-03-01 21:21:21"
RESULT, 43107370, "2025-03-01 21:21:26"
RESULT, 43104870, "2025-03-01 21:21:31"
RESULT, 43107370, "2025-03-01 21:21:37"
RESULT, 43104870, "2025-03-01 21:21:42"
RESULT, 43102370, "2025-03-01 21:21:47"
RESULT, 43099870, "2025-03-01 21:21:52"
RESULT, 43159870, "2025-03-01 21:21:58"
RESULT, 43157370, "2025-03-01 21:22:03"
RESULT, 43154870, "2025-03-01 21:22:08"
RESULT, 43152370, "2025-03-01 21:22:13"
RESULT, 43149870, "2025-03-01 21:22:18"
RESULT, 48147370, "2025-03-01 21:22:23"
RESULT, 43144870, "2025-03-01 21:22:28"
RESULT, 43142370, "2025-03-01 21:22:33"
RESULT, 43144870, "2025-03-01 21:22:39"
RESULT, 43142370, "2025-03-01 21:22:44"
RESULT, 43139870, "2025-03-01 21:22:48"
RESULT, 43137370, "2025-03-01 21:22:53"
RESULT, 43139870, "2025-03-01 21:22:58"
RESULT, 43137370, "2025-03-01 21:23:03"
START, 43132370, "2025-03-01 21:23:13"
RESULT, 43129870, "2025-03-01 21:23:18"
RESULT, 43127370, "2025-03-01 21:23:23"
RESULT, 48124870, "2025-03-01 21:23:28"
RESULT, 43122370, "2025-03-01 21:23:33"
RESULT, 43124870, "2025-03-01 21:23:39"
RESULT, 43122370, "2025-03-01 21:23:43"
RESULT, 43124870, "2025-03-01 21:23:49"
RESULT, 43122370, "2025-03-01 21:23:54"
RESULT, 43119870, "2025-03-01 21:23:59"
RESULT, 43122370, "2025-03-01 21:24:04"
RESULT, 43119870, "2025-03-01 21:24:09"
RESULT, 43117370, "2025-03-01 21:24:14"
RESULT, 43119870, "2025-03-01 21:24:19"
RESULT, 43117370, "2025-03-01 21:24:24"
RESULT, 43114870, "2025-03-01 21:24:29"
RESULT, 43112370, "2025-03-01 21:24:34"
RESULT, 43109870, "2025-03-01 21:24:39"
RESULT, 43107370, "2025-03-01 21:24:44"
RESULT, 43109870, "2025-03-01 21:24:49"
RESULT, 43107370, "2025-03-01 21:24:54"
RESULT, 43104870, "2025-03-01 21:24:59"
RESULT, 43102370, "2025-03-01 21:25:04"
RESULT, 43104870, "2025-03-01 21:25:09"
RESULT, 43102370, "2025-03-01 21:25:14"
RESULT, 43099870, "2025-03-01 21:25:19"
RESULT, 43097370, "2025-03-01 21:25:24"
RESULT, 43094870, "2025-03-01 21:25:29"
RESULT, 43092370, "2025-03-01 21:25:34"
RESULT, 43089870, "2025-03-01 21:25:39"
RESULT, 43087370, "2025-03-01 21:25:44"
RESULT, 43084870, "2025-03-01 21:25:49"
RESULT, 43082370, "2025-03-01 21:25:54"
RESULT, 43079870, "2025-03-01 21:25:58"
RESULT, 43077370, "2025-03-01 21:26:03"
RESULT, 43074870, "2025-03-01 21:26:08"
RESULT, 43072370, "2025-03-01 21:26:13"
RESULT, 48069870, "2025-03-01 21:26:18"
RESULT, 43072370, "2025-03-01 21:26:23"
RESULT, 43069870, "2025-03-01 21:26:28"
RESULT, 43067370, "2025-03-01 21:26:33"
RESULT, 43064870, "2025-03-01 21:26:38"
RESULT, 43067370, "2025-03-01 21:26:44"
RESULT, 43064870, "2025-03-01 21:26:49"
RESULT, 43067370, "2025-03-01 21:26:54"
RESULT, 43064870, "2025-03-01 21:26:59"
RESULT, 43062370, "2025-03-01 21:27:04"
RESULT, 43064870, "2025-03-01 21:27:09"
RESULT, 43067370, "2025-03-01 21:27:14"
RESULT, 43064870, "2025-03-01 21:27:19"
RESULT, 43062370, "2025-03-01 21:27:24"
RESULT, 43059870, "2025-03-01 21:27:29"
RESULT, 43057370, "2025-03-01 21:27:34"
RESULT, 43059870, "2025-03-01 21:27:39"
RESULT, 43057370, "2025-03-01 21:27:44"
RESULT, 43054870, "2025-03-01 21:27:49"
RESULT, 43052370, "2025-03-01 21:27:54"
RESULT, 43049870, "2025-03-01 21:27:59"
RESULT, 48047370, "2025-03-01 21:28:04"
RESULT, 43044870, "2025-03-01 21:28:10"
RESULT, 43042370, "2025-03-01 21:28:15"
RESULT, 48039870, "2025-03-01 21:28:20"
RESULT, 48037370, "2025-03-01 21:28:25"
RESULT, 43039870, "2025-03-01 21:28:30"
RESULT, 43037370, "2025-03-01 21:28:35"
RESULT, 43034870, "2025-03-01 21:28:40"
RESULT, 43032370, "2025-03-01 21:28:45"
RESULT, 43029870, "2025-03-01 21:28:49"
RESULT, 43027370, "2025-03-01 21:28:54"
RESULT, 43024870, "2025-03-01 21:28:59"
RESULT, 43022370, "2025-03-01 21:29:04"
RESULT, 43019870, "2025-03-01 21:29:10"
RESULT, 43022370, "2025-03-01 21:29:15"
RESULT, 43019870, "2025-03-01 21:29:20"
RESULT, 43017370, "2025-03-01 21:29:25"
RESULT, 43014870, "2025-03-01 21:29:30"
RESULT, 43012370, "2025-03-01 21:29:35"
RESULT, 43009870, "2025-03-01 21:29:40"
RESULT, 43007370, "2025-03-01 21:29:45"
RESULT, 43009870, "2025-03-01 21:29:51"
RESULT, 43007370, "2025-03-01 21:29:56"
RESULT, 43004870, "2025-03-01 21:30:01"
RESULT, 43002370, "2025-03-01 21:30:06"
RESULT, 42999870, "2025-03-01 21:30:10"
RESULT, 42997370, "2025-03-01 21:30:15"
RESULT, 42994870, "2025-03-01 21:30:20"
RESULT, 42992370, "2025-03-01 21:30:25"
RESULT, 42989870, "2025-03-01 21:30:30"
RESULT, 42987370, "2025-03-01 21:30:35"
RESULT, 42989870, "2025-03-01 21:30:40"
RESULT, 42987370, "2025-03-01 21:30:45"
RESULT, 42984870, "2025-03-01 21:30:50"
RESULT, 42982370, "2025-03-01 21:30:55"
RESULT, 42979870, "2025-03-01 21:31:00"
RESULT, 42977370, "2025-03-01 21:31:05"
RESULT, 42974870, "2025-03-01 21:31:10"
RESULT, 42972370, "2025-03-01 21:31:15"
RESULT, 42974870, "2025-03-01 21:31:20"
RESULT, 42977370, "2025-03-01 21:31:25"
RESULT, 42974870, "2025-03-01 21:31:30"
RESULT, 42972370, "2025-03-01 21:31:35"
RESULT, 42969870, "2025-03-01 21:31:39"
RESULT, 42967370, "2025-03-01 21:31:45"
RESULT, 42964870, "2025-03-01 21:31:50"
RESULT, 42962370, "2025-03-01 21:31:55"
RESULT, 42959870, "2025-03-01 21:32:01"
RESULT, 42957370, "2025-03-01 21:32:06"
RESULT, 42959870, "2025-03-01 21:32:11"
RESULT, 42957370, "2025-03-01 21:32:16"
RESULT, 42954870, "2025-03-01 21:32:21"
RESULT, 42952370, "2025-03-01 21:32:26"
RESULT, 42949870, "2025-03-01 21:32:31"
RESULT, 42947370, "2025-03-01 21:32:36"
RESULT, 42949870, "2025-03-01 21:32:41"
RESULT, 42947370, "2025-03-01 21:32:46"
RESULT, 43069870, "2025-03-01 21:32:51"
RESULT, 43067370, "2025-03-01 21:32:56"
RESULT, 43064870, "2025-03-01 21:33:01"
RESULT, 43062370, "2025-03-01 21:33:07"
RESULT, 43059870, "2025-03-01 21:33:12"
RESULT, 43057370, "2025-03-01 21:33:17"
RESULT, 43054870, "2025-03-01 21:33:21"
RESULT, 43052370, "2025-03-01 21:33:27"
RESULT, 43049870, "2025-03-01 21:33:32"
RESULT, 43047370, "2025-03-01 21:33:37"
RESULT, 48044870, "2025-03-01 21:33:42"
RESULT, 43042370, "2025-03-01 21:33:47"
RESULT, 43039870, "2025-03-01 21:33:52"
RESULT, 43037370, "2025-03-01 21:33:57"
RESULT, 43039870, "2025-03-01 21:34:02"
RESULT, 43037370, "2025-03-01 21:34:07"
RESULT, 43034870, "2025-03-01 21:34:12"
RESULT, 43037370, "2025-03-01 21:34:18"
RESULT, 43039870, "2025-03-01 21:34:23"
RESULT, 43037370, "2025-03-01 21:34:28"
